Date,^GSPC,GE,IBM
1980-12-02,136.97000122070312,0.00529346102848649,2.026560068130493
1980-12-03,136.7100067138672,0.005304538644850254,2.0302910804748535
1980-12-04,136.47999572753906,0.005437428131699562,2.0414879322052
1980-12-05,134.02999877929688,0.0052380929701030254,2.01536226272583
1980-12-08,130.61000061035156,0.005160573869943619,1.9817737340927124
1980-12-09,130.47999572753906,0.005160573869943619,1.9743094444274902
1980-12-10,128.25999450683594,0.005049829836934805,1.9033998250961304
1980-12-11,127.36000061035156,0.0050055356696248055,1.92579185962677
1980-12-12,129.22999572753906,0.005071978084743023,1.9631130695343018
1980-12-15,129.4499969482422,0.005049829836934805,1.92579185962677
1980-12-16,130.60000610351562,0.005138423293828964,1.9780418872833252
1980-12-17,132.88999938964844,0.005138423293828964,1.9481843709945679
1980-12-18,133.0,0.005105203948915005,1.8996652364730835
1980-12-19,133.6999969482422,0.005138423293828964,1.9295226335525513
1980-12-22,135.77999877929688,0.005315612070262432,2.0041661262512207
1980-12-23,135.3000030517578,0.005370985716581345,2.0078985691070557
1980-12-24,135.8800048828125,0.005337761715054512,2.0452206134796143
1980-12-26,136.57000732421875,0.005382057279348373,2.060149908065796
1980-12-29,135.02999877929688,0.005326685030013323,2.0302910804748535
1980-12-30,135.3300018310547,0.005326685030013323,2.048953056335449
1980-12-31,135.75999450683594,0.005426351446658373,2.026560068130493
1981-01-02,136.33999633789062,0.00548172602429986,2.0638813972473145
1981-01-05,137.97000122070312,0.005658910609781742,2.097470760345459
1981-01-06,138.1199951171875,0.005714279133826494,2.1347906589508057
1981-01-07,135.0800018310547,0.005625690333545208,2.075077533721924
1981-01-08,133.05999755859375,0.005559243727475405,2.019094944000244
1981-01-09,133.47999572753906,0.005603542551398277,2.0116312503814697
1981-01-12,133.52000427246094,0.005603542551398277,1.9929709434509277
1981-01-13,133.2899932861328,0.005537095014005899,1.985506534576416
1981-01-14,133.47000122070312,0.005404205527156591,1.9929709434509277
1981-01-15,134.22000122070312,0.005415282212197781,1.9631130695343018
1981-01-16,134.77000427246094,0.005404205527156591,1.9967029094696045
1981-01-19,134.3699951171875,0.005404205527156591,1.9892385005950928
1981-01-20,131.64999389648438,0.00529346102848649,1.9407198429107666
1981-01-21,131.36000061035156,0.005282389931380749,1.9444530010223389
1981-01-22,130.25999450683594,0.005304538644850254,1.9481843709945679
